Site,SampleTime,SampleDate,pH,LocationType,Na_mgL,Mg_mgL,Al_mgL,SiO2_mgL,K_mgL,Ca_mgL,Mn_mgL,Fe_mgL,F_mgL,Cl_mgL,NO3_mgL,SO4_mgL,DOC_mgL,TDN_mgL,GWType,X,Y,Na_MP,Mg_MP,Al_MP,Si_MP,P_MP,K_MP,Ca_MP,Mn_MP,Fe_MP,Zn_MP,Rb_MP,Sr_MP,Ba_MP,Pb_MP,NH4 mg N/L,Alm_mgL,Alo_mgL,Durham_id,Method,SpecCond,DON_mgL,TMAl_mgL,OMAl_mgL,IMAl_mgL,NH4_NmgL,PO4_PmgL,S_mgL,Sr_mgL,Zn_mgL
S08,NA,2010-10-01T00:00:00Z,5.02,2,0.68865,0.218445,0.543,2.20903,0.170185,0.768015,0.008,0.021,0.0404948576783085,0.622109228889191,0,2.87876229952161,8.08132702716332,0.23926793538505,stream,NA,NA,0.6507660686940757,0.22802984719972555,0.5195787988674184,2.1575016988938653,NA,0.17227414285714285,0.7739331928270256,0.011,0.01,NA,9.1e-4,0.00586,0.00397,3.7e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S09,NA,2009-07-10T00:00:00Z,5.14,2,NA,NA,NA,NA,NA,NA,NA,NA,0.019,0.25,0,3.461,3.55005588147893,0.11655659952604,stream,NA,NA,1.161,0.241,0.268,3.041,NA,0.063,0.833,0.004,0.009,0.006,2.7e-4,0.00612,0.00471,2.7e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S09,NA,2010-04-01T00:00:00Z,5.18,2,0.77,0.23,0.38,2.53,0.08,0.68,0.01,0.01,0.02,0.31,0.75,2.35,3.35,0.32,stream,NA,NA,0.949,0.237,0.406,2.502,NA,0.065,0.707,0.005,0.009,0.005,3.7e-4,0.00567,0.00365,1.2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S09,NA,2010-10-01T00:00:00Z,5,2,0.692982,0.21369,0.575744,2.24807,0.160744,0.776638,0.008,0.021,0.0412960649781215,0.617836078590119,0.0388702546580895,2.91207732884755,8.52665191210723,0.265280163476901,stream,NA,NA,0.7020966362252847,0.23811841288121077,0.6116408722865233,2.382713650091783,NA,0.17840887500000002,0.8482786285915929,0.013,0.013,NA,0.00101,0.00638,0.00464,5.1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S10,NA,2010-04-01T00:00:00Z,5.13,2,0.75,0.26,0.43,2.57,0.08,0.74,0.01,0.01,0.02,0.31,0.99,2.37,3.49,0.38,stream,NA,NA,0.809,0.255,0.439,2.52,NA,0.076,0.763,0.006,0.01,0.005,4.2e-4,0.0062,0.00373,9e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S10,NA,2010-10-01T00:00:00Z,4.86,2,0.629702,0.219046,0.649555,2.13025,0.19401,0.752943,0.008,0.021,0.047833088057173,0.603135209462149,0.0679243281215172,2.78453812940478,8.88338431330899,0.294061309401618,stream,NA,NA,0.6080720631451941,0.2314830934720875,0.6380100144056431,2.180608464459072,NA,0.2072374955357143,0.8006453255212893,0.008,0.01,NA,0.00118,0.00618,0.00447,4.5e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S11,NA,2009-07-10T00:00:00Z,4.94,5,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.3,0,2.37,2.36222554644608,0.10921898948418,stream,NA,NA,0.893,0.161,0.105,2.017,NA,0.063,0.743,0.007,0.009,0.009,2.1e-4,0.00472,0.00948,1.6e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S12,NA,2009-07-10T00:00:00Z,5.16,5,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.38,0,2.18,2.10939074714685,0.18552604514594,stream,NA,NA,0.946,0.196,0.087,2.182,NA,0.08,0.849,0.01,0.009,0.011,3.3e-4,0.00522,0.00972,1.1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S13,NA,2009-07-10T00:00:00Z,4.77,5,NA,NA,NA,NA,NA,NA,NA,NA,0.016,0.25,0,2.596,3.32849961405177,0.1236038576735,stream,NA,NA,0.749,0.138,0.253,NA,NA,0.044,0.598,0.014,0.017,0.006,1.9e-4,0.00404,0.00481,2.9e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S14,NA,2009-07-10T00:00:00Z,4.93,5,NA,NA,NA,NA,NA,NA,NA,NA,0.015,0.275,0,2.684,3.32270729333472,0.10041346167664,stream,NA,NA,0.698,0.151,0.25,1.686,NA,0.05,0.627,0.017,0.018,0.007,2e-4,0.00403,0.00547,5e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S15,NA,2009-07-10T00:00:00Z,5.39,5,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.36,0,2.17,2.9869273357799,2.9869273357799,stream,NA,NA,0.689,0.143,0.302,1.645,NA,0.056,0.589,0.02,0.02,0.01,2e-4,0.00398,0.01256,3.7e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S16,NA,2009-07-10T00:00:00Z,4.61,5,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.36,0,2.28,2.94701780883315,0.15641280805187,stream,NA,NA,0.742,0.106,0.27,1.644,NA,0.081,0.525,0.018,0.055,0.009,2.1e-4,0.00352,0.00805,3.2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S17,NA,2009-07-10T00:00:00Z,4.81,5,NA,NA,NA,NA,NA,NA,NA,NA,0.029,0.259,0,3.419,3.50365982974164,0.1176692772133,stream,NA,NA,1.031,0.208,0.194,2.895,NA,0.115,0.871,0.003,0.017,0.01,6e-4,0.00756,0.00762,7.8e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S18,NA,2009-07-10T00:00:00Z,4.8,5,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.36,0,2.59,2.49064042233052,0.1131149153145,stream,NA,NA,1.156,0.13,0.1,2.359,NA,0.091,0.799,0.036,0.035,0.005,3.6e-4,0.00567,0.0647,6.5e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S20,NA,2009-07-10T00:00:00Z,4.62,5,NA,NA,NA,NA,NA,NA,NA,NA,0.012,0.286,0,2.72,2.70032243228772,0.10729683009974,stream,NA,NA,0.751,0.113,0.201,NA,NA,0.071,0.569,0.018,0.014,0.006,1.9e-4,0.00351,0.00555,3.6e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S21,NA,2009-07-10T00:00:00Z,5.2,5,NA,NA,NA,NA,NA,NA,NA,NA,0.034,0.268,0,2.604,3.19319143930777,0.073058494242661,stream,NA,NA,1.213,0.185,0.102,3.18,NA,0.121,0.994,0.01,0.031,0.007,4.8e-4,0.00693,0.00882,2.9e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S22,NA,2009-07-10T00:00:00Z,5.22,5,NA,NA,NA,NA,NA,NA,NA,NA,0.028,0.262,0,2.666,3.00702581425551,0.00186657041931,stream,NA,NA,1.144,0.174,0.131,2.998,NA,0.106,0.973,0.009,0.046,0.009,4.8e-4,0.00648,0.00504,3.4e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,1899-12-31T13:51:00Z,2019-06-18T00:00:00Z,5.46,1,0.78,0.13,0.07,4.89,0.06,0.49,0.01,0,0.02,0.45,0.06,2.29,1.33,0.05,stream,281691.5,4871020.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-055,grab,9.81,0.03,0.038,0.005,0.033,0.006,0.001,0.69,0,0
S24,1899-12-31T14:38:00Z,2019-06-25T00:00:00Z,5.58,1,0.68,0.16,0.1,4.66,0.12,0.58,0.02,0,0.02,0.36,0.2,2.28,1.76,0.08,stream,281691.5,4871020.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-077,grab,9.92,0.03,0.046,0.013,0.032,0.004,0.002,0.7,0,0
S24,1899-12-31T15:20:00Z,2019-06-06T00:00:00Z,5.53,1,0.75,0.11,0.08,4.95,0.12,0.42,0.01,0,0.02,0.46,0.02,2.07,1.77,0.08,stream,281691.5,4871020.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-024,grab,8.97,0.06,0.041,0.009,0.032,0.018,0.002,0.69,0.005,0.001
S24,1899-12-31T15:29:00Z,2019-07-12T00:00:00Z,5.42,1,0.67,0.11,0.09,4.13,0.02,0.46,0.01,0,0.02,0.4,0.01,1.94,1.68,0.06,stream,281691.5,4871020.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-120,grab,9.35,0.05,0.05,0.01,0.03,0.005,0,0.67,0.004,0.005
S24,1899-12-31T17:08:00Z,2019-06-11T00:00:00Z,5.47,1,0.8,0.11,0.08,4.82,0.08,0.4,0.01,0,0.02,0.46,0.02,1.97,1.58,0.05,stream,281691.5,4871020.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SG-044,grab,8.94,0.05,0.044,0.01,0.035,0.003,0,0.68,0.005,0.038
S24,NA,2009-07-10T00:00:00Z,4.95,1,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.3,0,2.61,NA,NA,stream,NA,NA,0.936,0.134,0.048,2.082,NA,0.067,0.742,0.007,0.008,0.014,1.3e-4,0.00458,0.01838,1.2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,NA,2010-04-01T00:00:00Z,5.26,1,0.74,0.13,0.11,2.07,0.06,0.51,0.01,0,0.02,0.28,0.01,2.69,0.96,0.06,stream,NA,NA,0.812,0.129,0.122,2.02,NA,0.043,0.523,0.008,0.005,0.006,2.7e-4,0.00366,0.00298,3e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,NA,2010-06-18T00:00:00Z,5.5,1,1.09795,0.198411,0.068655,2.73745,0.094042,0.721992,0.006514,0.00646,0.0196850162418396,0.353787481220319,0,3.01262227869162,1.04413977994371,0.0741396971237958,stream,NA,NA,1.26,0.199,0.068,2.777,NA,0.122,0.59,0.007,0,0.029,2.2e-4,0.00589,0.02293,7e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S24,NA,2010-10-01T00:00:00Z,5.04,1,0.692056,0.133947,0.270501,1.59234,0.192859,0.609185,0.0211421,0.021,0.0431629879717287,0.707094925175905,0,2.98974405618578,4.35287503346209,0.139091165716845,stream,NA,NA,0.7190501319261214,0.155126953125,0.2516926829268293,1.8700242173656234,NA,0.17775,0.7128283828382839,0.023,0.001,NA,9.2e-4,0.00442,0.00405,1.7e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S26,NA,2009-07-10T00:00:00Z,6.15,4,NA,NA,NA,NA,NA,NA,NA,NA,0.066,0.356,0.218,4.478,0.96754968978227,0.12929902559499,stream,NA,NA,2.477,1.024,0.009,6.477,NA,0.582,3.532,0.002,0.011,0.003,0.00111,0.01974,0.00307,1.9e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S26,NA,2010-04-01T00:00:00Z,6.42,4,1.76,0.64,0.06,4.86,0.47,2.41,0,0.01,0.04,0.29,0.23,3.65,1.69,0.18,stream,NA,NA,1.929,0.663,0.053,4.7,NA,0.47,2.494,0.001,0.01,0.042,5.4e-4,0.01547,0.02213,1.5e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S26,NA,2010-06-18T00:00:00Z,6.24,4,2.57942,1.00876,0.019597,7.00889,0.624999,3.38565,0.011641,0.016271,0.0552137265093936,0.450517103949022,0.299489140783825,4.78200990381144,0.751715301194143,0.17607904080077,stream,NA,NA,2.721,0.85,0.012,6.262,NA,0.547,2.657,0.008,0.006,0.041,8.5e-4,0.02321,0.04573,9e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S26,NA,2010-08-06T00:00:00Z,6.59,4,2.18999,0.897343,0.00968619,7.27616,0.59886,3.19468,0.008,0.021,0.0847753492727267,0.389312803131799,0.476083575921798,5.74638972111689,0.96864227868816,0.149681484594857,stream,NA,NA,2.1972084100000004,0.77819543,0.020941750000000002,6.20210868,NA,0.56542725,3.4495250600000005,0.00167534,0.02680544,0.00502602,0.0013989089,0.0270651177,0.0097421021,7.53903e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S26,NA,2010-08-21T00:00:00Z,6.73,4,2.35172,1.00003,0.016069,7.06458,0.63193,3.48592,0.008,0.021,0.0853693178925288,0.392824759527793,0.72719960512127,5.93754072427761,0.826851941267744,0.168296984160706,stream,NA,NA,2.758,1.125,0.022,7.553,NA,0.74,3.892,0.003,0.026,0.019,0.00101,0.02286,0.01208,3e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S26,NA,2010-10-01T00:00:00Z,5.8,4,1.06572,0.386293,0.222025,2.50147,0.322834,1.49519,0.008,0.021,0.0639452598491444,0.828273698149331,0.0503145096728624,2.99350026406541,5.01782156929369,0.149329337035104,stream,NA,NA,1.1398276165347405,0.457107421875,0.18843658536585367,2.930982870643828,NA,0.33075000000000004,1.8173993399339936,0.017,0.016,NA,0.00114,0.01015,0.00231,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S26A,NA,2010-10-01T00:00:00Z,4.47,4,0.592092,0.102279,0.494838,1.53085,0.349205,0.39849,0.0161289,0.110321,0.0363719782130243,0.846521084238494,0,3.01696257524143,10.3749880063822,0.278797865673879,stream,NA,NA,0.5858927000879507,0.112380859375,0.4993902439024391,1.7640035440047255,NA,0.357,0.42125742574257424,0.017,0.064,NA,0.00174,0.00304,0.00387,0.00154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S27,NA,2009-07-10T00:00:00Z,4.79,5,NA,NA,NA,NA,NA,NA,NA,NA,0.014,0.248,0,2.61,3.13063437556363,0.11840678097292,stream,NA,NA,0.69,0.145,0.276,1.699,NA,0.054,0.602,0.019,0.015,0.011,1.8e-4,0.00406,0.0126,3.2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S28,NA,2009-07-30T00:00:00Z,5.96,5,1.26879,0.29399,0.063206,4.07059,0.047166,0.974824,0.001516,0.007804,0.033,0.202,0,3.318,2.03067294414057,0.056523954756376,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S28,NA,2009-10-25T00:00:00Z,5.3,5,0.706441,0.169206,0.169769,2.18851,0.10522,0.713037,0.009522,0.003053,0.04,0.273,0,2.839,2.11165826853413,0.083848467500811,stream,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S28,NA,2009-12-03T00:00:00Z,5.25,5,0.610763,0.145154,0.195052,1.94886,0.100235,0.604981,0.008126,0.005877,0.039,0.29,0.064,2.77,2.42747301106544,0.10479197419636,stream,NA,NA,0.909,0.215,0.257,2.443,0,0.136,0.811,0.01,0,0.007,6e-4,0.0047,0.0054,1e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep1,NA,2009-07-15T00:00:00Z,5.67,4,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.31,0,3.19,3.72816974352821,0.10901767220551,stream,NA,NA,1.628,0.313,0.044,4.606,NA,0.111,1.493,0.001,0.055,0.021,1.5e-4,0.01028,0.02926,1.4e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep1,NA,2010-04-01T00:00:00Z,5.95,4,1.36,0.3,0.04,4.14,0.22,1.11,0.02,0.04,0.02,0.24,0,3.5,2.67,0.11,stream,NA,NA,1.475,0.302,0.026,3.94,NA,0.224,1.125,0.004,0.011,0.037,2.1e-4,0.0078,0.02673,5e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep1,NA,2010-06-18T00:00:00Z,5.81,4,1.89401,0.385169,0.107251,6.03059,0.196171,1.56989,0.013605,0.239614,0.0334890025966886,0.3670152466345,0.0204413400644218,3.24497548980018,8.11176093181712,0.23591501021024,stream,NA,NA,1.834,0.337,0.079,5.566,NA,0.197,1.118,0.01,0.141,0.063,1.4e-4,0.01338,0.07111,7.6e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep1,NA,2010-08-06T00:00:00Z,5.78,4,1.86374,0.405758,0.208047,9.14484,0.236187,1.74451,0.0336583,0.53721699999999994,0.0757744984995471,0.350148411148543,0.18134601108465,1.34019349195433,14.9700259816092,0.490617735419861,stream,NA,NA,1.9219766399999998,0.4316495999999999,0.21733935999999998,7.70835312,NA,0.22945583999999997,1.8666951999999999,0.04543679999999999,0.5846201599999999,0.07118432,2.953392e-4,0.0199240368,0.11660597439999999,0.0028397999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep1,NA,2010-08-06T00:00:00Z,6.21,4,1.67452,0.480245,0.125413,9.74777,0.236871,2.24698,0.0332461,0.239376,0.0654851086518606,0.208021123393701,0,1.43011240730272,9.99144719772436,0.296892710459064,stream,NA,NA,1.6720265399999998,0.4717417199999999,0.1408785,8.37059796,NA,0.24633612,2.27176644,0.05554638,0.25599636,0.008855219999999999,9.982247999999999e-4,0.0199403454,0.013250629199999999,5.796144e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep1,NA,2010-08-21T00:00:00Z,6.06,4,1.85705,0.39152,0.0844187,7.10501,0.270631,1.52042,0.008,0.188551,0.0602351212802924,0.364892605575129,0.429729024641718,2.85708325738081,6.70406703017674,0.328602165416691,stream,NA,NA,2.23,0.449,0.091,7.547,NA,0.299,1.808,0.008,0.201,0.033,6.2e-4,0.01404,0.02632,4.6e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep1,NA,2010-10-01T00:00:00Z,5.41,4,1.07714,0.320954,0.140226,2.49628,0.274535,1.12736,0.008,0.021,0.064316026766012,0.484132479095161,0,3.02631194873865,5.36321782642176,0.148039488680048,stream,NA,NA,1.1764459102902374,0.370236328125,0.08190000000000001,2.770823981098642,NA,0.26625,1.3532112211221121,0.012,0.025,NA,8.9e-4,0.00942,0.02663,2e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep1,NA,2013-06-29T00:00:00Z,6.12,4,NA,NA,NA,NA,NA,NA,NA,NA,0.024689154054639506,0.3115121217910438,0.7877655376730966,3.065706447132771,4.847026317531731,0.4238538485099343,stream,NA,NA,1.48143252242692,0.452897619087415,0.055020333094568503,4.33548708548683,NA,0.581256126782714,2.10261063810088,0.00429872820694132,0.0176517409251553,NA,0.00297248769144688,0.0183280792638838,0.00914240904788415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep1,NA,2013-07-03T00:00:00Z,5.43,4,NA,NA,NA,NA,NA,NA,NA,NA,0.025337395046144316,0.6668415694501231,0.3934556914392893,3.1995620111951166,2.64217706077172,0.21155216751991618,stream,NA,NA,1.43020952641397,0.292312336555444,0.0244080286144169,3.39827432757983,NA,0.145241945512825,1.12864960720868,8.00450559382351e-4,0.0170257055322636,NA,7.71660164609673e-4,0.010739436509331499,0.0066174745568328705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep1,NA,2013-07-18T00:00:00Z,5.56,4,NA,NA,NA,NA,NA,NA,NA,NA,0.019251302466895596,2.8285638456474613,0.17577218026250774,2.1414458654046666,9.394544667847894,0.7658844289055846,stream,NA,NA,2.6680713922901,0.988751635182139,0.180159629750732,5.92880619610154,NA,1.13804806029805,4.58744004444899,0.102132598419584,0.339323915687699,NA,0.0039252354854989995,0.0428614747066076,0.0306372535922962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep2,NA,2009-07-15T00:00:00Z,5.955,4,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.67,0,3.69,3.30336378398057,0.48729231587933,stream,NA,NA,2.047,0.567,0.031,4.176,NA,0.477,2.52,0,0.015,0.006,0.0016,0.01775,0.03064,2e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep2,NA,2009-10-23T00:00:00Z,6.51,4,3.91602,0.647307,0.078766,5.56042,2.81381,2.6206,0.123482,0.041246,0.097,0.832,0,7.05,7.25660828883124,0.18786632926266,stream,NA,NA,3.723,0.667,0.062,4.999,0.037,2.533,2.457,0.063,0.015,0.03,0.0042,0.0157,0.0946,3e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep2,NA,2010-04-01T00:00:00Z,6.12,4,1.3,0.41,0.03,3.47,0.58,2.22,0.02,0.02,0.02,0.28,0.22,3.24,5.15,0.23,stream,NA,NA,1.432,0.424,0.018,3.44,NA,0.594,2.376,0.01,0.015,0.041,0.00109,0.01339,0.026950000000000002,2e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep2,NA,2010-06-18T00:00:00Z,5.9,4,2.0818,0.515177,0.078504,4.96993,0.200904,2.09094,0.045437,0.06062,0.0272237246570339,0.396863192864619,0.0245109926738875,3.8037662945226,3.41904429664553,0.13831440372607,stream,NA,NA,1.784,0.441,0.065,4.35,NA,0.204,1.703,0.043,0.039,0.037,1.7e-4,0.01595,0.03593,4.4e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep2,NA,2010-08-06T00:00:00Z,6.11,4,2.137,0.603479,0.0917617,6.70339,0.198988,2.5259,0.192958,0.131391,0.0570686404948517,0.322325948184433,0,3.50338741213421,4.15864097452961,0.146465104870093,stream,NA,NA,1.8736202499999999,0.5061357,0.1044407,4.8019768,NA,0.15666105,2.2931046,0.19912594999999997,0.15092255,0.024675549999999997,2.86925e-4,0.0220186245,0.031051023499999997,4.70557e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep2,NA,2010-10-01T00:00:00Z,5.73,4,1.44625,0.523677,0.232614,1.69187,0.360269,2.05708,0.0217013,0.021,0.0503475749372575,1.32993834441761,0.0493450370611324,3.02103181946081,6.1198001039404,0.204792816302525,stream,NA,NA,1.5892339489885663,0.5908613281249999,0.1784487804878049,1.896341405788541,NA,0.342,2.364765676567657,0.024,0.02,NA,8.2e-4,0.01598,0.01737,5e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep2,NA,2013-06-14T00:00:00Z,5.54,4,NA,NA,NA,NA,NA,NA,NA,NA,0.01503491503418132,0.4252486131853802,0.6083465248676473,3.008622637076737,2.272691194808532,0.30987009525656006,stream,NA,NA,1.27451931659684,0.298919762700317,0.10034624042647,3.11115637728412,NA,0.0722413527610898,1.37580161049793,4.83179816196118e-4,0.00830601291194433,NA,2.98667348136262e-4,0.0115795982822309,0.00994324160664212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep2,NA,2013-06-29T00:00:00Z,6.06,4,NA,NA,NA,NA,NA,NA,NA,NA,0.026220693311582985,0.46465680829259576,1.9820060213015447,3.379998316167904,3.2087399307138216,0.5700417797875742,stream,NA,NA,1.8539948696829,0.798743693166896,0.0351624798371726,3.95125406544136,NA,0.423313345300792,3.4956408254872,8.6700513017017e-5,0.0107683200419477,NA,0.0015106138001898,0.0253896596862483,0.00914786845001596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep2,NA,2013-07-02T00:00:00Z,6.03,4,NA,NA,NA,NA,NA,NA,NA,NA,0.11297290299502713,0.5035843877054493,0.6968884806650937,2.8546890638190967,3.0344541448821296,0.30955281271444907,stream,NA,NA,1.5588662868526,0.544708161009835,0.0368462654160538,3.08730635541186,NA,0.372636156613603,2.40062732124853,0.0034251874493471403,0.0110122866202779,NA,0.00141612680656048,0.0194514277075526,0.00726924555858037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep2,NA,2013-07-18T00:00:00Z,6.1,4,NA,NA,NA,NA,NA,NA,NA,NA,0.03255773121241779,0.764529143885733,0.020316364877605488,1.8987410559858657,4.707597688866377,0.2963855872168429,stream,NA,NA,2.0678525042985,0.772029298651248,0.0394236521336687,4.73390171685454,NA,0.826224535384051,3.26408065920756,2.1088676111537e-4,0.0127257334766838,NA,0.00299634526809871,0.0247353995095402,0.0118238438697356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep3,1899-12-31T09:40:00Z,2013-01-31T00:00:00Z,5.62,4,1.19608,0.273792,0.049570300000000005,3.6221500000000004,0.26359,1.4547299999999999,0.008,0.021,0.020914285429511875,0.40947932232082535,0.5705272927645862,3.056902049270661,2.2239231253956064,0.30668509237606667,stream,NA,NA,1.18950795641218,0.289818307538265,0.249135925578851,3.058783664748,NA,0.258367871576617,1.41758732867743,0.058017739493956,0.205013590708325,NA,8.09625917410981e-4,0.0119014049195596,0.00279177473368202,0.00157672043040028,0.01974630065082717,0.029556967111998227,0.02446336299920982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep3,1899-12-31T11:02:00Z,2013-02-26T00:00:00Z,6.2,4,1.20491,0.256882,0.053101,3.99539,0.240813,1.32421,0.008,0.021,0.02979050891340764,0.5569584940507424,0.7242635306013424,3.9623024347437736,1.5947794117968774,0.2805147626460433,stream,NA,NA,1.58766162690408,0.267681508066388,0.162882299083894,3.49760876809131,NA,0.431159090681186,1.31724206410085,0.0416631454092463,0.16902614462801,NA,8.76166900959818e-4,0.0109211475740564,0.00253882440673328,9.43280127384051e-4,0.01782211473003997,0.015471936645688026,0.0111045766215159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
seep3,1899-12-31T11:06:00Z,2012-12-03T00:00:00Z,5.96,4,2.30969,0.798135,0.0255108,6.38419,0.466873,2.22977,0.008,0.021,0.027855360877774245,0.4776091650194006,0.5979844209514233,3.6811196144161906,1.653855832439961,0.2499998666284417,stream,NA,NA,1.29403082174349,0.395883282009451,1.4567646187593,3.86450041335872,NA,0.417795144294399,2.10886786703726,0.443067814818936,1.139895615132,NA,0.00242277187551067,0.0172309771904275,0.0093249724865982209,0.011132031703775,0.0025,0.019964765481286794,0.017089937710929592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
